news_id,player_name,clubs_mentioned,veracity
531534,Maxwel Cornet,"['Burnley FC', 'Hertha Berlin']",False
531535,Jules Kounde,"['Tottenham Hotspur', 'Real Madrid', 'Sevilla']",False
531536,Kounde,"['Chelsea FC', 'Spurs']",False
531537,Dani Ceballos,"['Arsenal FC', 'Real Madrid']",True
531539,Olivier Giroud,"['Chelsea FC', 'AC Milan']",True
531540,Clement Lenglet,"['Everton FC', 'Barcelona']",False
531541,Karim Benzema,"['Real Madrid', 'Paris St-Germain']",False
531542,Jens Stryger,"['Watford FC', 'Udinese']",False
531543,Kevin Zefi,"['Inter Milan', 'Shamrock Rovers', 'Premier League', 'Germany', 'Netherlands']",
531544,Carles Alena,"['Barcelona', 'Getafe']",False
531546,Ryan Christie,"['Sampdoria', 'Celtic']",False
531547,Cameron Carter-Vickers,"['Tottenham Hotspur', 'Newcastle United', 'Celtic']",False
531548,Kalidou Koulibaly,"['Everton FC', 'Napoli']",
531551,Gabriel Jesus,"['Manchester City', 'Juventus']",False
531551,Moise Kean,"['Everton FC', 'Juventus']",False
531552,Andre Onana,"['Arsenal FC', 'Ajax', 'Lyon']",False
531553,Ruben Neves,"['Arsenal FC', 'Wolverhampton Wanderers']",False
531554,Renato Sanches,"['Barcelona', 'Tottenham Hotspur']",False
531555,Mikkel Damsgaard,"['Real Madrid', 'Sampdoria']",False
531557,the talismanic defender,"['Sunderland', 'the Wearside club']",False
531559,Arnaut Danjuma,"['Bournemouth', 'Villarreal']",False
531560,Harry Wilson,"['Brentford FC', 'Liverpool FC']",False
531561,Federico Chiesa,"['Bayern Munich', 'Juventus', 'Fiorentina']",False
531562,Ismail Jakobs,"['Cologne', 'Monaco', 'Leicester City', 'Brighton & Hove Albion']",False
531563,Andrea Belotti,"['Torino', 'Roma']",False
531564,Famara Diedhiou,"['Swansea City', 'Middlesbrough']",
531565,Raphael Varane,"['Manchester United', 'Real Madrid']",True
531566,Hector Bellerin,"['Arsenal FC', 'Inter Milan']",False
531567,Antoine Griezmann,"['Manchester City', 'Barcelona']",False
531570,Robert Lewandowski,"['Bayern Munich', 'Real Madrid']",False
531571,Isco,"['Arsenal FC', 'Tottenham Hotspur', 'Napoli']",False
531572,Antonee Robinson,"['Manchester City', 'Wolverhampton Wanderers', 'Fulham']",False
531573,Gabriel Jesus,"['Manchester City', 'Juventus']",False
531573,Moise Kean,"['Everton FC', 'Juventus']",False
531574,Wayne Rooney,"['Manchester United', 'Derby County']",False
531575,Houssem Aouar,"['Arsenal FC', 'Lyon']",
531575,Albert Sambi Lokonga,"['Arsenal FC', 'Anderlecht']",True
531576,Patrick Vieira,"['Crystal Palace', 'Sunderland']",False
531577,Flynn Downes,"['Bournemouth', 'Ipswich Town']",False
531578,Trevoh Chalobah,"['West Brom', 'Chelsea FC', 'Brentford FC', 'Lorient']",False
531579,Antoine Griezmann,"['Chelsea FC', 'Barcelona']",False
531580,Erling Braut Haaland,"['Chelsea FC', 'Borussia Dortmund']",False
531581,Raphael Varane,"['Manchester United', 'Real Madrid']",True
531582,Danny Ings,"['Tottenham Hotspur', 'Southampton FC', 'England']",False
531583,Ruben Neves,"['Arsenal FC', 'Wolverhampton Wanderers']",False
531584,Manuel Locatelli,"['Arsenal FC', 'Juventus', 'Sassuolo']",False
531585,Cristian Romero,"['Spurs', 'Manchester United']",False
531586,Emile Smith Rowe,"['Arsenal FC', 'Aston Villa']",False
531587,Gianluigi Donnarumma,"['Paris St-Germain', 'AC Milan']",False
531588,Jack Grealish,"['Aston Villa', 'Manchester City']",True
531589,Isaac Hayden,"['Southampton FC', 'Newcastle United']",False
531589,Mario Lemina,"['Southampton FC', 'Newcastle United']",False
531591,Trevoh Chalobah,"['Brentford FC', 'West Brom', 'Lorient', 'Chelsea FC']",False
531592,Felipe Anderson,"['West Ham United', 'Lazio']",True
531594,Matheus Pereira,"['Al-Hilal', 'West Brom']",False
531595,Kieran Trippier,"['England', 'Atletico Madrid', 'Manchester United']",False
531596,Kalidou Koulibaly,"['Everton FC', 'Napoli']",
531597,Nicolo Barella,"['Liverpool FC', 'Inter Milan']",False
531598,Divock Origi,"['Liverpool FC', 'Atletico Madrid']",False
531598,Xherdan Shaqiri,"['Liverpool FC', 'Atletico Madrid']",False
531598,Saul Niguez,"['Atletico Madrid', 'Liverpool FC']",False
531599,Tammy Abraham,"['Chelsea FC', 'Borussia Dortmund']",False
531599,Erling Braut Haaland,"['Norway', 'Chelsea FC', 'Borussia Dortmund']",False
531600,Alphonse Areola,"['West Ham United', 'Paris St-Germain']",False
531601,Hector Bellerin,"['Arsenal FC', 'Inter Milan']",False
531603,Emile Smith Rowe,"['Arsenal FC', 'Aston Villa']",False
531604,Youri Tielemans,"['Leicester City', 'Liverpool FC']",False
531606,Antoine Griezmann,"['Barcelona', 'Atletico Madrid']",False
531607,Matthew Hoppe,"['Tottenham Hotspur', 'Schalke']",
531608,Brandon Williams,"['Manchester United', 'Southampton FC']",False
531609,Alex Telles,"['Roma', 'Old Trafford', 'United']",
531609,Jose Mourinho,"['Old Trafford', 'United']",False
531610,Donyell Malen,"['PSV Eindhoven', 'Borussia Dortmund']",False
531611,Takehiro Tomiyasu,"['Tottenham Hotspur', 'Bologna']",False
531613,Kristoffer Klaesson,"['Leeds United', 'Valerenga', 'Premier League', 'La Liga', 'Spain']",False
531614,Lorenzo Pellegrini,"['Tottenham Hotspur', 'Roma']",False
531615,Tammy Abraham,"['Arsenal FC', 'Chelsea FC', 'Tottenham Hotspur', 'Inter Milan']",False
531615,Harry Kane,"['Spurs', 'Chelsea FC']",False
531615,Romelu Lukaku,"['Inter', 'Chelsea FC']",True
531616,Mohamed Salah,"['Liverpool FC', 'Real Madrid']",False
531616,Kylian Mbappe,"['Paris St-Germain', 'Real Madrid']",
531617,Danny Ings,"['Tottenham Hotspur', 'Southampton FC']",False
531618,Jesse Lingard,"['Atletico Madrid', 'Manchester United', 'West Ham United']",False
531619,Dusan Vlahovic,"['Fiorentina', 'Liverpool FC', 'Tottenham Hotspur']",
531620,Raphael Varane,"['Real Madrid', 'Manchester United']",True
531621,Varane,"['United', 'Atletico Madrid']",False
531621,Kieran Trippier,"['United', 'Atletico Madrid', 'England']",False
531622,Houssem Aouar,"['Arsenal FC', 'Tottenham Hotspur']",
531623,Gabriel Jesus,"['Juventus', 'Manchester City']",False
531625,Takehiro Tomiyasu,"['Tottenham Hotspur', 'Bologna']",False
531626,Kristoffer Ajer,"['Brentford FC', 'Celtic']",False
531627,Emerson Palmieri,"['Chelsea FC', 'Inter Milan', 'Roma', 'Napoli']",False
531627,Mathias Olivera,"['Getafe', 'Napoli']",False
531629,Theo Hernandez,"['AC Milan', 'Paris St-Germain']",False
531630,Nicolo Barella,"['Inter Milan', 'Liverpool FC', 'Manchester United']",False
531631,Francis Okoronkwo,"['Everton FC', 'Sunderland']",
531632,Harry Kane,"['Tottenham Hotspur', 'Manchester City']",False
531632,Jack Grealish,"['Aston Villa', 'Manchester City']",True
531633,Grealish,"['Aston Villa', 'West Midlands']",False
531634,Gareth Bale,"['Real Madrid', 'Tottenham Hotspur']",False
531635,Ben White,"['Arsenal FC', 'Brighton & Hove Albion']",True
531637,Alex Telles,"['Manchester United', 'Roma']",
531639,Cristiano Ronaldo,"['Manchester United', 'Paris St-Germain', 'Juventus']",False
531640,Willy Boly,"['Wolverhampton Wanderers', 'Spurs']",
531640,Daniel Podence,"['Wolverhampton Wanderers', 'Spurs']",
531641,Pierluigi Gollini,"['Atalanta', 'London']",False
531642,Wayne Hennessey,"['Burnley FC', 'Chelsea FC', 'Crystal Palace']",False
531643,Harry Wilson,"['Brentford FC', 'West Brom', 'Benfica']",False
531644,Marko Grujic,"['Sassuolo', 'Liverpool FC', 'Arsenal FC', 'Juventus']",False
531644,Manuel Locatelli,"['Sassuolo', 'Arsenal FC', 'Juventus']",False
531645,Saul Niguez,"['Atletico Madrid', 'Barcelona', 'Liverpool FC', 'Manchester United']",False
531646,Griezmann,"['Atletico', 'Chelsea FC', 'Manchester City', 'Liverpool FC']",False
531647,Houssem Aouar,"['Liverpool FC', 'Tottenham Hotspur', 'Arsenal FC', 'Manchester United']",
531648,Kieran Trippier,"['Manchester United', 'Atletico Madrid']",False
531649,Caleb Chukwuemeka,"['Aston Villa', 'Northampton Town']",False
531650,Teun Koopmeiners,"['AZ Alkmaar', 'Roma', 'Rennes', 'Arsenal FC']",
531650,Granit Xhaka,"['Arsenal FC', 'Roma']",False
531651,Ezgjan Alioski,"['Leeds United', 'Galatasaray']",False
531654,Albert Sambi Lokonga,"['Arsenal FC', 'Anderlecht']",True
531655,Conor Gallagher,"['Chelsea FC', 'Crystal Palace', 'Newcastle United']",False
531656,Raphael Varane,"['Manchester United', 'Real Madrid']",True
531658,Vinicius Junior,"['Manchester United', 'Real Madrid', 'Paris St-Germain']",False
531659,Harry Kane,"['Tottenham Hotspur', 'Manchester City']",False
531660,Lorenzo Pellegrini,"['Tottenham Hotspur', 'Roma']",False
531661,Andriy Yarmolenko,"['Fenerbahce', 'West Ham United']",False
531663,Alex Telles,"['Manchester United', 'Roma', 'Inter Milan']",
531665,Mauro Icardi,"['Paris St-Germain', 'Juventus', 'Inter Milan']",False
531666,Miralem Pjanic,"['Juventus', 'Barcelona']",False
531668,Adler Nascimento,"['Crystal Palace', 'Leeds United', 'Peterborough United', 'Wolverhampton Wanderers', 'Brighton & Hove Albion']",False
531669,Asmir Begovic,"['Bournemouth', 'Everton FC']",True
531670,Kieran Tripper,"['Manchester United', 'Atletico Madrid']",False
531672,Trippier,"['United', 'Atletico Madrid', 'Norwich City']",False
531672,Max Aarons,"['Atletico Madrid', 'Norwich City']",False
531674,Saul Niguez,"['Atletico Madrid', 'Barcelona', 'Liverpool FC', 'Manchester United']",False
531675,Manuel Locatelli,"['Arsenal FC', 'Sassuolo']",False
531676,Erling Braut Haaland,"['Chelsea FC', 'Borussia Dortmund']",False
531677,Callum Hudson-Odoi,"['Chelsea FC', 'Bayern Munich']",False
531678,Max Aarons,"['Arsenal FC', 'Norwich City', 'Bayern Munich']",False
531679,Andros Townsend,"['Everton FC', 'Crystal Palace', 'Bayer Leverkusen']",False
531680,Clement Lenglet,"['Everton FC', 'West Ham United', 'Barcelona']",False
531681,Gabriel Jesus,"['Juventus', 'Manchester City']",False
531682,Leandro Paredes,"['Juventus', 'Paris St-Germain']",False
531683,Renato Sanches,"['Barcelona', 'Lille']",False
531684,Philippe Coutinho,"['Barcelona', 'Liverpool FC']",False
531685,Odsonne Edouard,"['Brighton & Hove Albion', 'Celtic']",False
531686,Martin Braithwaite,"['Brighton & Hove Albion', 'Wolverhampton Wanderers', 'West Ham United']",False
531687,Cristiano Ronaldo,"['Paris St-Germain', 'Juventus']",False
531687,Mauro Icardi,"['Paris St-Germain', 'Juventus']",False
531688,Kieran Trippier,"['Manchester United', 'Atletico Madrid']",False
531689,Jesse Lingard,"['Manchester United', 'West Ham United']",False
531691,Denzel Dumfries,"['PSV Eindhoven', 'Inter Milan']",False
531692,Luka Romero,"['Mallorca', 'Lazio']",False
531694,Thomas Robert,"['Burnley FC', 'Newcastle United']",False
531695,Wayne Hennessey,"['Burnley FC', 'Crystal Palace']",True
531696,Florian Lejeune,"['Newcastle United', 'Alaves']",True
531698,Declan Rice,"['Chelsea FC', 'West Ham United']",False
531699,Callum Hudson-Odoi,"['Chelsea FC', 'Bayern Munich']",False
531699,Kingsley Coman,"['Bayern Munich', 'France']",False
531700,Nuno Mendes,"['Manchester City', 'Sporting Lisbon']",False
531701,Kieran Trippier,"['Atletico Madrid', 'Manchester United', 'Wolverhampton Wanderers']",False
531701,Nelson Semedo,"['Wolverhampton Wanderers', 'Napoli']",False
531702,Cristian Romero,"['Tottenham Hotspur', 'Atalanta']",False
531703,Martin Braithwaite,"['Wolverhampton Wanderers', 'Barcelona']",False
531704,Manuel Locatelli,"['Arsenal FC', 'Juventus', 'Sassuolo']",False
531705,Raphael Varane,"['Real Madrid', 'Manchester United']",True
531707,Kalidou Koulibaly,"['Napoli', 'Manchester United']",
531708,Eduardo Camavinga,"['United', 'Rennes']",False
531709,Paul Pogba,"['United', 'Juventus']",
531709,Cristiano Ronaldo,"['Juventus', 'Paris St-Germain']",False
531710,Arnaut Danjuma,"['Bournemouth', 'Villarreal']",False
531711,Danny Ings,"['Southampton FC', 'Manchester City', 'Manchester United']",False
531712,Dwight McNeil,"['Everton FC', 'Burnley FC', 'Aston Villa']",False
531713,Maxwel Cornet,"['Burnley FC', 'Lyon']",False
531714,Nathaniel Phillips,"['Liverpool FC', 'Brighton & Hove Albion & Hove Albion', 'Arsenal FC']",False
531715,Jens Cajuste,"['Newcastle United', 'Brentford FC', 'Rennes', 'Midtjylland']",False
531716,Yangel Herrera,"['Southampton FC', 'Leeds United', 'West Ham United']",False
531717,Taiwo Awoniyi,"['Liverpool FC', 'Union Berlin']",True
531717,Marko Grujic,"['Serbia', 'Porto']",False
531718,Donny van de Beek,"['Barcelona', 'Manchester United']",
531718,Samuel Umtiti,"['Barcelona', 'France']",
531719,Adama Traore,"['Leeds United', 'Wolverhampton Wanderers', 'Spain']",False
531720,Lewis Bates,"['Liverpool FC', 'West Ham United', 'Leeds United', 'Southampton FC']",False
531721,Harry Wilson,"['Fulham', 'Liverpool FC']",True
531722,Scott Dann,"['Bournemouth', 'Crystal Palace']",False
531723,Jack Hunt,"['Sheffield Wednesday', 'Cardiff', 'Blackpool']",
531724,Paul Pogba,"['Manchester United', 'Paris St-Germain']",
531725,Leon Goretzka,"['Bayern Munich', 'Manchester United']",False
531726,Raphael Varane,"['Real Madrid', 'Manchester United']",True
531729,Manuel Locatelli,"['Arsenal FC', 'Sassuolo']",False
531730,Reiss Nelson,"['Arsenal FC', 'Leicester City']",False
531731,Neto,"['Arsenal FC', 'Barcelona']",False
531733,Bryan Gil,"['Tottenham Hotspur', 'Sevilla']",True
531733,Erik Lamela,"['Tottenham Hotspur', 'Sevilla']",True
531735,Kieran Trippier,"['Manchester United', 'Atletico Madrid']",False
531736,Trippier,"['United', 'Atletico']",False
531737,Cristiano Ronaldo,"['Juventus', 'PSG']",False
531738,Merih Demiral,"['Juventus', 'Everton FC']",False
531739,Lewis Bate,"['Leeds United', 'Chelsea FC']",False
531740,Demarai Gray,"['Bayer Leverkusen', 'Everton FC']",False
531741,Marcus Bettinelli,"['Chelsea FC', 'Fulham']",True
531742,Mario Lemina,"['Newcastle United', 'Southampton FC']",False
531743,Matheus Pereira,"['West Brom', 'Premier League', 'Bundesliga']",False
531744,Liam Delap,"['Manchester City', 'Preston North End']",False
531745,Lukas Nmecha,"['Wolfsburg', 'Manchester City']",True
531746,Matthew Cox,"['Brentford FC', 'Aston Villa', 'AFC Wimbledon']",
531747,Harry Kane,"['Tottenham Hotspur', 'Manchester City']",False
531749,Cristian Romero,"['Spurs', 'Atalanta']",False
531750,Davinson Sanchez,"['Atalanta', 'Spurs']",False
531752,Pogba,"['Manchester United', 'Premier League']",
531753,Raphael Varane,"['Real Madrid', 'Manchester United']",True
531754,Hakim Ziyech,"['AC Milan', 'Chelsea FC']",
531755,Franck Kessie,"['Liverpool FC', 'AC Milan']",False
531756,Mario Lemina,"['Newcastle United', 'Southampton FC']",False
531757,Eden Hazard,"['Chelsea FC', 'Real Madrid']",False
531759,Sergio Romero,"['Chelsea FC', 'Manchester United']",False
531760,Granit Xhaka,"['Arsenal FC', 'Roma']",False
531761,Julian Alvarez,"['Aston Villa', 'River Plate']",False
531762,Cameron Carter-Vickers,"['Tottenham Hotspur', 'Newcastle United', 'Brentford FC', 'Celtic']",False
531763,Bobby Clark,"['Liverpool FC', 'Newcastle United']",False
531764,Erling Braut Haaland,"['Chelsea FC', 'Borussia Dortmund']",False
531765,Romelu Lukaku,"['Inter Milan', 'Chelsea FC', 'Haaland']",False
531766,Jack Grealish,"['Manchester City', 'Aston Villa']",True
531767,Harry Kane,"['Manchester City', 'Tottenham Hotspur']",False
531771,Paul Pogba,"['Manchester United', 'Paris St-Germain']",
531773,Eduardo Camavinga,"['Rennes', 'Manchester United', 'Spain']",False
531774,Cristiano Ronaldo,"['Barcelona', 'Juventus', 'France']",False
531774,Antoine Griezmann,"['Juventus', 'France']",False
531775,Antoine Griezmann,"['FC Barcelona', '???']",False
531776,Alexandre Lacazette,"['Arsenal FC', 'Chelsea FC']",False
531776,Tammy Abraham,"['Chelsea FC', 'Arsenal FC']",False
531777,Joe Willock,"['Newcastle United', 'Arsenal FC']",True
531778,Steven Gerrard,"['Rangers', 'Liverpool FC', 'Everton FC']",False
531780,Harry Wilson,"['Fulham', 'Liverpool FC']",True
531781,Leon Bailey,"['Bayer Leverkusen', 'Aston Villa']",True
531782,Gabriel Jesus,"['Manchester City', 'Juventus']",False
531783,Manuel Locatelli,"['Juventus', 'Sassuolo']",False
531785,Arturo Vidal,"['Boca Juniors', 'Flamengo', 'Club America', 'Inter Milan', 'Colo-Colo']",False
531786,Federico Chiesa,"['Juventus', 'Liverpool FC', 'Fiorentina']",False
531787,Joaquin Correa,"['Arsenal FC', 'Tottenham Hotspur', 'Everton FC']",False
531788,Anthony Martial,"['Manchester United', 'Tottenham Hotspur']",False
531789,Paul Pogba,"['Manchester United', 'Paris Saint-Germain']",
531790,Timo Werner,"['Bayern Munich', 'Chelsea FC', 'RB Leipzig']",False
531792,Antoine Griezmann,"['Atletico Madrid', 'Barcelona']",False
531795,Ben White,"['Arsenal FC', 'Brighton & Hove Albion']",True
531796,Denis Zakaria,"['Arsenal FC', 'Borussia Monchengladbach']",False
531797,Joachim Andersen,"['Crystal Palace', 'Lyon', 'Denmark', 'Schalke', 'Turkey']",False
531797,Ozan Kabak,"['Crystal Palace', 'Schalke', 'Turkey']",False
531798,Adam Armstrong,"['Watford FC', 'Blackburn']",False
531800,Anthony Martial,"['Manchester United', 'Borussia Dortmund']",False
531800,Erling Braut Haaland,"['Borussia Dortmund', 'Norway']",False
531801,Saul Niguez,"['Manchester United', 'Atletico Madrid', 'Barcelona', 'Juventus']",False
531802,Raphael Varane,"['Real Madrid', 'Manchester United']",True
531803,Jules Kounde,"['Manchester United', 'Sevilla']",False
531804,Harry Kane,"['Manchester City', 'Tottenham Hotspur']",False
531805,Donyell Malen,"['Borussia Dortmund', 'Liverpool FC', 'PSV Eindhoven']",False
531806,Alex Oxlade-Chamberlain,"['West Ham United', 'Liverpool FC']",False
531807,Ross Barkley,"['Newcastle United', 'Chelsea FC']",False
531807,Joe Willock,"['Arsenal FC', 'Newcastle United']",True
531808,Romelu Lukaku,"['Inter Milan', 'Chelsea FC']",False
531809,Odsonne Edouard,"['Brighton & Hove Albion', 'Celtic']",False
531810,Manuel Locatelli,"['Juventus', 'Sassuolo', 'Arsenal FC']",False
531811,Kalidou Koulibaly,"['Paris St-Germain', 'Napoli']",
531814,Billy Gilmour,"['Chelsea FC', 'Norwich City']",True
531815,Raphael Varane,"['Manchester United', 'Real Madrid']",True
531816,Axel Tuanzebe,"['Newcastle United', 'Manchester United']",False
531818,Ben White,"['Arsenal FC', 'Brighton & Hove Albion']",True
531819,Romelu Lukaku,"['Inter Milan', 'Chelsea FC']",False
531820,Daniel James,"['Manchester United', 'Wales']",False
531820,Phil Jones,"['Manchester United', 'England']",False
531821,Joachim Andersen,"['Crystal Palace', 'Lyon', 'Fulham']",False
531822,Cristian Romero,"['Tottenham Hotspur', 'Atalanta']",False
531823,Leon Bailey,"['Aston Villa', 'Leicester City', 'Everton FC', 'Wolverhampton Wanderers', 'Southampton FC']",False
531826,Xherdan Shaqiri,"['Liverpool FC', 'Napoli', 'Lazio']",False
531827,Matchoi Djalo,"['Arsenal FC', 'Pacos de Ferreira']",False
531828,Jens Styger Larsen,"['West Ham United', 'Udinese']",False
531829,Marko Arnautovic,"['West Ham United', 'Stoke', 'Bologna']",False
531831,Alex Runarsson,"['Arsenal FC', 'Altay']",False
531832,Yoshinori Muto,"['Newcastle United', 'Aris Salonika', 'Eibar']",False
531833,Sam Vokes,"['Wycombe', 'Stoke']",
531834,Keinan Davis,"['Stoke', 'Aston Villa']",False
531835,Jules Kounde,"['Chelsea FC', 'Sevilla']",False
531836,Kounde,"['Sevilla', 'Chelsea FC']",False
531840,Grealish,"['Manchester City', 'Aston Villa']",True
531841,Adama Traore,"['Liverpool FC', 'Wolverhampton Wanderers']",False
531842,Lautaro Martinez,"['Arsenal FC', 'Inter Milan']",False
531845,Eric Bailly,"['Manchester United', 'Real Madrid']",False
531846,Phil Jones,"['West Ham United', 'Manchester United']",False
531848,Romero,"['Spurs', 'Barcelona']",False
531849,Lorenzo Pellegrini,"['Tottenham Hotspur', 'Roma']",False
531851,Ryotaro Meshino,"['Manchester City', 'Estoril Praia']",True
531852,Michy Batshuayi,"['Trabzonspor', 'Chelsea FC']",False
531853,Fabio Silva,"['Porto', 'Wolverhampton Wanderers']",False
531854,Joe Willock,"['Newcastle United', 'Arsenal FC']",True
531856,Miralem Pjanic,"['Juventus', 'Barcelona']",False
531857,Beni Baningime,"['Hearts', 'Everton FC']",False
531858,Paul Pogba,"['Paris St-Germain', 'Manchester United']",
531859,Pogba,"['United', 'PSG']",
531860,Hector Bellerin,"['Arsenal FC', 'Inter Milan']",False
531860,Lautaro Martinez,"['Inter Milan', 'Arsenal FC']",False
531861,Robert Lewandowski,"['Chelsea FC', 'Bayern Munich']",False
531862,James Maddison,"['Arsenal FC', 'Leicester City']",False
531863,Leon Bailey,"['Aston Villa', 'Bayer Leverkusen', 'Leicester City', 'Wolverhampton Wanderers']",False
531866,Andre Onana,"['Arsenal FC', 'Lyon']",False
531867,Christos Tzolis,"['Norwich City', 'PAOK Salonika']",False
531868,Ilaix Moriba,"['Barcelona', 'Premier League']",False
531869,Anwar El Ghazi,"['Aston Villa', 'Roma']",False
531870,Manuel Locatelli,"['Juventus', 'Sassuolo']",False
531870,Kaio Jorge,"['Juventus', 'Santos']",False
531871,Joe Hart,"['Celtic', 'Tottenham Hotspur']",True
531872,Angelo Fulgini,"['Crystal Palace', 'Newcastle United', 'Monaco']",
531873,Ruben Neves,"['Manchester United', 'Wolverhampton Wanderers']",False
531874,Toby Alderweireld,"['Tottenham Hotspur', 'Qatari side Al-Duhail']",False
531875,Josh Doig,"['Leeds United', 'Hibernian']",False
531876,Yasser Larouci,"['Liverpool FC', 'Troyes']",False
531877,Ethan Ennis,"['Chelsea FC', 'Manchester United', 'Liverpool FC']",False
531878,Aaron Leya Iseka,"['Barnsley', 'Toulouse', 'Metz']",False
531879,Jack Grealish,"['Aston Villa', 'Manchester City']",True
531880,Grealish,"['Manchester City', 'Villa']",False
531881,Grealish,"['Aston Villa', 'Manchester City']",True
531883,Kurt Zouma,"['West Ham United', 'Chelsea FC', 'Sevilla']",False
531884,Kounde,"['Sevilla', 'Bordeaux']",False
531887,Cristian Romero,"['Tottenham Hotspur', 'Atalanta', 'Barcelona']",False
531888,Sergino Dest,"['Arsenal FC', 'Bayern Munich', 'Borussia Dortmund']",False
531889,Romelu Lukaku,"['Inter Milan', 'Chelsea FC']",False
531890,Manuel Locatelli,"['Arsenal FC', 'Juventus']",False
531891,Carnevali,"['Sassuolo', 'Juventus', 'Arsenal FC', 'English']",False
531891,Locatelli,"['Sassuolo', 'Juventus', 'Arsenal FC', 'English']",False
531892,Kieran Trippier,"['Atletico Madrid', 'Manchester United']",False
531894,Martin Odegaard,"['Real Madrid', 'Arsenal FC']",True
531895,Hakim Ziyech,"['AC Milan', 'Chelsea FC']",
531897,Andrea Belotti,"['Torino', 'Roma', 'Arsenal FC']",False
531900,Axel Tuanzebe,"['Newcastle United', 'Aston Villa', 'Manchester United']",False
531901,Cristiano Ronaldo,"['Juventus', 'Real Madrid', 'Manchester United']",False
531902,Kylian Mbappe,"['Real Madrid', 'Paris St-Germain']",
531903,Jack Grealish,"['Aston Villa', 'Manchester City']",True
531904,Paul Pogba,"['Manchester United', 'Paris St-Germain', 'Old Trafford', 'Red Devils']",
531906,Cristian Romero,"['Tottenham Hotspur', 'Atalanta']",False
531907,James Rodriguez,"['Everton FC', 'Real Madrid']",False
531908,Florian Neuhaus,"['Borussia Monchengladbach', 'Liverpool FC']",False
531909,Manuel Locatelli,"['Liverpool FC', 'Juventus', 'Arsenal FC']",False
531910,James Ward-Prowse,"['Southampton FC', 'Aston Villa']",False
531913,Denzel Dumfries,"['Everton FC', 'PSV Eindhoven']",False
531915,Granit Xhaka,"['Arsenal FC', 'Roma']",False
531918,Matthew Garbett,"['Crystal Palace', 'Brentford FC', 'Watford FC']",False
531919,Harry Kane,"['Tottenham Hotspur', 'Manchester City']",False
531920,Hector Bellerin,"['Arsenal FC', 'Inter Milan']",False
531920,Lautaro Martinez,"['Arsenal FC', 'Inter Milan', 'Tottenham Hotspur']",False
531921,Jack Grealish,"['Aston Villa', 'Manchester City']",True
531922,Todd Cantwell,"['Norwich City', 'Villa Park']",False
531923,James Ward-Prowse,"['Southampton FC', 'Villa']",False
531924,Erling Braut Haaland,"['Manchester United', 'Borussia Dortmund']",False
531925,Lucas Gourna-Douath,"['Chelsea FC', 'Atalanta', 'Bayer Leverkusen', 'Borussia Dortmund']",False
531926,Saul Niguez,"['Manchester United', 'Liverpool FC']",False
531927,Cristian Romero,"['Tottenham Hotspur', 'Atalanta']",False
531929,Darwin Nunez,"['Brighton & Hove Albion', 'Benfica']",
531930,Cedric Soares,"['Fenerbahce', 'Arsenal FC']",False
531931,Reiss Nelson,"['Arsenal FC', 'Crystal Palace']",False
531932,Manuel Locatelli,"['Juventus', 'Sassuolo', 'Liverpool FC', 'Arsenal FC']",False
531933,Matthew Hoppe,"['Everton FC', 'Arsenal FC']",
531934,Rodrigo Muniz,"['Fulham', 'Flamengo']",
531936,Harry Kane,"['Manchester City', 'Tottenham Hotspur']",False
531936,Jack Grealish,"['England', 'Aston Villa']",False
531938,Lautaro Martinez,"['Atletico Madrid', 'Arsenal FC', 'Inter Milan']",False
531939,Hector Bellerin,"['Arsenal FC', 'Inter Milan']",False
531939,Alexandre Lacazette,"['Arsenal FC', 'Inter Milan']",False
531940,Cristian Romero,"['Tottenham Hotspur', 'Atalanta']",False
531941,Adama Troare,"['Leeds United', 'Wolverhampton Wanderers']",False
531942,Traore,"['Tottenham Hotspur', 'Wolverhampton Wanderers']",False
531943,Leon Goretzka,"['Bayern Munich', 'Manchester United']",False
531945,Kurt Zouma,"['West Ham United', 'Chelsea FC']",True
531947,Ademola Lookman,"['Crystal Palace', 'RB Leipzig', 'Burnley FC', 'Watford FC']",False
531948,Davinson Sanchez,"['Tottenham Hotspur', 'Sevilla', 'Chelsea FC']",False
531949,Aaron Ramsey,"['Wolverhampton Wanderers', 'Juventus']",False
531950,Rafa Mir,"['Wolverhampton Wanderers', 'Barcelona', 'Valencia']",False
531951,James Garner,"['Sheffield United', 'Manchester United']",False
531952,Josh Doig,"['Burnley FC', 'Watford FC']",False
531953,Michael Obafemi,"['Southampton FC', 'Blackburn']",False
531954,Harry Kane,"['Manchester City', 'Tottenham Hotspur']",False
531955,Romelu Lukaku,"['Chelsea FC', 'Inter Milan']",False
531957,Aaron Ramsey,"['Newcastle United', 'Juventus']",False
531958,Erling Braut Haaland,"['Manchester United', 'Chelsea FC', 'Borussia Dortmund']",False
531959,James Ward-Prowse,"['Aston Villa', 'Southampton FC']",False
531960,Marco Asensio,"['Leicester City', 'Leeds United', 'Everton FC']",False
531961,Kieran Trippier,"['Atletico Madrid', 'Manchester United', 'Roma']",False
531961,Alessandro Florenzi,"['Roma', 'Atletico Madrid']",False
531962,Ronaldo Vieira,"['Sheffield United', 'Sampdoria']",False
531963,Jules Kounde,"['Chelsea FC', 'Sevilla']",False
531964,Nicolo Barella,"['Liverpool FC', 'Inter Milan']",False
